started,video,serverSynFlags,serverFinFlags,serverAckFlags,serverUrgFlags,serverRstFlags,serverPshFlags,serverByteCount,serverPacketCount,serverMinBytesPerPacket,serverMaxBytesPerPacket,serverMedBytesPerPacket,serverAvgBytesPerPacket,serverStdBytesPerPacket,serverKurBytesPerPacket,serverSkeBytesPerPacket,serverMinBytesInFlight,serverMaxBytesInFlight,serverMedBytesInFlight,serverAvgBytesInFlight,serverStdBytesInFlight,serverKurBytesInFlight,serverSkeBytesInFlight,serverMinInterArrivalTime,serverMaxInterArrivalTime,serverMedInterArrivalTime,serverAvgInterArrivalTime,serverStdInterArrivalTime,serverKurInterArrivalTime,serverSkeInterArrivalTime,serverMinRwnd,serverMaxRwnd,serverMedRwnd,serverAvgRwnd,serverStdRwnd,serverKurRwnd,serverSkeRwnd,serverThroughput,serverIdleTime,serverOutOfOrderBytes,serverOutOfOrderPackets,serverZeroRetransmit,serverOneRetransmit,serverTwoRetransmit,serverXRetransmit,serverMinRetransmit,serverMaxRetransmit,serverMedRetransmit,serverAvgRetransmit,serverStdRetransmit,serverKurRetransmit,serverSkeRetransmit,serverGoodput,userSynFlags,userFinFlags,userAckFlags,userUrgFlags,userRstFlags,userPshFlags,userByteCount,userPacketCount,userMinBytesPerPacket,userMaxBytesPerPacket,userMedBytesPerPacket,userAvgBytesPerPacket,userStdBytesPerPacket,userKurBytesPerPacket,userSkeBytesPerPacket,userMinBytesInFlight,userMaxBytesInFlight,userMedBytesInFlight,userAvgBytesInFlight,userStdBytesInFlight,userKurBytesInFlight,userSkeBytesInFlight,userMinInterArrivalTime,userMaxInterArrivalTime,userMedInterArrivalTime,userAvgInterArrivalTime,userStdInterArrivalTime,userKurInterArrivalTime,userSkeInterArrivalTime,userMinRwnd,userMaxRwnd,userMedRwnd,userAvgRwnd,userStdRwnd,userKurRwnd,userSkeRwnd,userThroughput,userIdleTime,userOutOfOrderBytes,userOutOfOrderPackets,userZeroRetransmit,userOneRetransmit,userTwoRetransmit,userXRetransmit,userMinRetransmit,userMaxRetransmit,userMedRetransmit,userAvgRetransmit,userStdRetransmit,userKurRetransmit,userSkeRetransmit,userGoodput,userMinRTT,userMaxRTT,userMedRTT,userAvgRTT,userStdRTT,userKurRTT,userSkeRTT
1,4485,15,0,3251,0,0,220,4658868,3251,0,1460,1460,1433.056906,185.305619,50.046505,-7.118136,1,64239,52560,46318.13876,18464.4102,0.119567,-1.08922,0.000001,0.999156,0.000001,0.003418,0.025216,758.450942,21.314516,64240,64240,64240,64240,0,-3,0,1058833.636,5,13976604,9708,0.759524,0.298503,0.366474,0.113483,0,5,1,1.466616,1.246552,-0.810611,0.372178,1058833.636,5,0,2728,0,0,16,9220,2733,0,1079,0,3.373582,53.091108,363.109573,18.587967,0,1079,0,249.297297,383.329501,0.566928,1.45935,0.000001,1.103969,0.000014,0.004343,0.030191,655.313769,20.045507,29200,65535,65535,64815.78119,4427.478062,45.839266,-6.795089,11525,9,0,0,3.797619,0.1,0,0.140476,0,1363,0,104.115385,358.253705,8.092235,3.176319,11525,0.08893,0.483036,0.174999,0.217661,0.119146,-0.163415,1.097492
0,4486,17,0,1680,0,0,188,2217439,1680,0,1460,1460,1319.904167,410.95888,5.534666,-2.715361,1,64239,47091,39984.1908,22174.80326,-1.089522,-0.604328,0.000001,1.99894,0.000001,0.006565,0.058789,835.647433,26.463765,64240,64240,64240,64240,0,-3,0,515683.4884,9,4444092,3337,0.807963,0.500926,0.084212,0.076724,0,29,1,0.900452,1.440855,163.142028,9.066604,515683.4884,8,0,1588,0,0,65,10297,1596,0,848,0,6.451754,42.826055,134.48257,10.052971,0,848,42,96.072993,139.367426,5.604848,2.053761,0.00001,2.146936,0.000015,0.007308,0.063532,845.084449,26.672646,29200,65535,65535,62830.18985,8147.011483,8.025602,-3.07818,4476.956522,11,0,0,6.463702,0.073864,0,0.118174,0,1351,0,18.95,150.3041,74.110951,8.70093,4476.956522,0.036955,1.790047,0.165939,0.277456,0.357796,8.203189,2.920124
0,4487,2,2,1005,0,0,180,1439654,1005,0,1460,1460,1432.491542,192.077817,49.029117,-7.096107,1,64239,20440,25153.6847,18624.07532,-1.018502,0.551759,0.000001,0.610374,0.000003,0.004293,0.027502,239.868234,12.601018,64239,64240,64240,64239.99801,0.044566,497.501994,-22.349541,799807.7778,29,1439654,1003,0.833333,0,0,0.002103,0,3,0,0.006006,0.134097,494.502006,22.282325,799807.7778,2,2,416,0,0,6,1734,418,0,518,0,4.148325,39.650953,133.974524,11.209259,0,518,0,108.5,172.648849,0.967967,1.517242,0.000001,0.574539,0.000062,0.010873,0.040773,87.744064,7.502976,29200,65535,65535,63590.61005,6523.227081,15.677104,-4.028621,5780,30,0,0,1.666667,0,0,0.166667,0,210,0,33.833333,75.707588,1.230736,1.794584,5780,0.090122,0.342131,0.167608,0.179887,0.086668,-0.608195,0.752891
0,4488,0,1,1814,0,0,99,2628130,1814,0,1460,1460,1448.803749,120.355767,127.252453,-11.227154,0,633060454,0,95757043.46,226827216.3,1.789329,1.94662,0.000001,0.215219,0.000001,0.002546,0.016084,46.706526,6.637654,64240,64240,64240,64240,0,-3,0,657032.5,0,1070259,740,0.722222,0.149356,0.149064,0.14829,0,8,1,1.540616,1.551778,1.492051,1.155434,657032.5,0,0,1294,0,0,3,3118,1294,0,1045,0,2.409583,49.986373,426.393381,20.697317,0,3855591056,0,1713595449,1915857955,-1.95,0.223607,0.00001,0.292537,0.000014,0.003727,0.02035,52.871834,6.48248,29200,65535,65535,65506.9204,1009.694872,1289.000773,-35.930499,10393.33333,4,1045,673,2.166667,0,0,0.277778,0,671,0,214.666667,303.984466,-1.476385,0.715462,10393.33333,0,0,0,0,0,0,0
0,4489,20,1,3724,0,0,199,5292467,3724,0,1460,1460,1421.178034,218.957116,32.901265,-5.826996,1,64239,54167.5,49202.09622,16755.99549,1.408241,-1.407577,0.000001,9.719558,0.000001,0.012617,0.202024,1513.068353,35.041753,64239,64240,64240,64239.99973,0.016385,3719.000269,-61.000002,485547.4312,11,21169868,14816,0.757576,0.059108,0.191753,0.494577,0,19,1,1.531611,1.858758,5.696586,1.629517,485547.4312,5,1,2114,0,0,25,3371,2119,0,277,0,1.590845,16.881905,170.93401,12.569422,0,277,0,53.924528,78.098595,1.083042,1.444427,0.00001,9.821149,0.000015,0.020108,0.258641,1016.612797,29.164684,29200,65535,65535,64737.08778,4358.781462,50.643596,-7.126732,2593.076923,20,0,0,3.787879,0.066667,0.05,0.125758,0,2070,0,61.323529,349.66898,29.029101,5.570318,2593.076923,0.063181,0.887871,0.165224,0.296458,0.256475,0.227662,1.322605
0,4490,12,1,2026,0,0,138,2824203,2026,0,1460,1460,1393.979763,283.25715,17.189651,-4.309328,0,294917,56615,64659.83108,62653.7826,6.038215,2.579744,0.000001,9.738516,0.000001,0.017061,0.267058,941.553603,28.70498,64239,64240,64240,64239.99951,0.022211,2021.000494,-44.977778,366779.6104,13,11296812,8052,0.858046,0.093201,0.145646,0.15354,0,25,1,1.141649,1.70716,41.602454,4.173165,366779.6104,3,1,1387,0,1,30,4491,1390,0,645,0,3.230935,28.996488,221.690773,13.260959,0,588855556,46,26766251.79,122657935.3,17.047619,4.364358,0.00001,10.47049,0.000025,0.032859,0.439419,439.929739,20.266201,29200,65535,65535,64470.30935,4805.684899,36.907568,-6.055685,2641.764706,19,0,0,3.432184,0,0.083333,0.058621,0,1341,0,35.578947,214.61491,33.023669,5.917928,2641.764706,0.076771,7.843018,0.161529,0.636309,1.590508,14.62115,3.908549
1,4491,19,2,2548,0,0,192,3548463,2548,0,1460,1460,1392.646389,291.30614,17.002672,-4.31524,1,64239,52559,46100.06287,19118.73228,0.252898,-1.170351,0.000001,17.37175,0.000001,0.022661,0.44747,1052.782584,30.923911,64239,64240,64240,64239.99922,0.028006,1269.000786,-35.651098,466903.0263,10,10365451,7355,0.716991,0.199979,0.203791,0.253506,0,23,1,1.213727,1.450433,44.413965,3.793214,466903.0263,7,2,1731,0,0,42,4929,1738,0,284,0,2.836018,21.79822,97.931829,9.469919,0,429,38,75.732558,102.409963,1.222759,1.413995,0.00001,17.209141,0.000026,0.033452,0.542038,695.483244,25.125582,29200,65535,65535,63902.58055,6143.408674,21.132438,-4.705433,2240.454545,16,0,0,5.018939,0.145022,0.053571,0.084416,0,1546,0,31.185185,208.663478,48.435954,7.083231,2240.454545,0.06485,1.461029,0.144958,0.243686,0.279722,9.675168,3.078403
0,4492,10,1,1071,0,0,75,1490359,1071,0,1460,1460,1391.558357,297.7727,16.713416,-4.29431,0,64239,52560,45075.23134,20670.55703,-0.292997,-1.024971,0.000001,10.71364,0.000003,0.018512,0.342834,890.333857,29.11802,64239,64240,64240,64239.99907,0.030542,1066.000935,-32.680284,465737.1875,14,4471077,3179,0.601042,0.346405,0.20207,0.113834,0,13,1,1.269068,1.674098,6.407249,2.047381,465737.1875,3,1,611,0,1,18,2289,614,0,277,0,3.728013,25.3096,71.157762,8.123353,0,277,0,64.65,85.438735,0.034399,1.131062,0.00001,12.246841,0.000052,0.05253,0.671755,283.579613,16.671175,29200,65535,64240,62866.35179,7387.443935,11.77261,-3.602233,2861.25,16,92,3,2.404167,0.25,0.083333,0.065625,0,572,0,22.615385,109.901381,21.018684,4.796571,2861.25,0.119925,0.447035,0.211,0.255871,0.111692,-1.291877,0.448152
1,4493,0,0,2486,0,0,180,3598250,2486,0,1460,1460,1447.405471,127.281767,112.904169,-10.576982,0,1040913174,0,310696952.3,406700985.9,-1.68377,0.550319,0.000001,4.001317,0.000002,0.005625,0.104911,1135.631825,32.732478,64240,64240,64240,64240,0,-3,0,654227.2727,3,2710316,1873,0.722222,0.124945,0.18557,0.071431,0,4,1,1.012955,1.01159,-1.098912,0.424641,654227.2727,0,0,2038,0,0,3,3230,2038,0,1079,0,1.584887,41.278173,674.34159,26.006536,0,1076,0,195.545455,414.814606,0.722227,1.649917,0.000002,3.040119,0.000039,0.005318,0.07662,1241.66997,33.132379,39420,65535,65535,65522.18597,578.337516,2033.000491,-45.11098,10766.66667,8,2151,527,2.166667,0,0,0.277778,0,1507,0,338.666667,556.552383,0.330119,1.397852,10766.66667,0.166893,0.169039,0.167966,0.167966,0.001073,-2,0
0,4494,24,2,1435,0,0,154,1933914,1435,0,1460,1460,1347.675261,368.71487,8.335306,-3.173036,0,64239,51729,40305.43552,24313.19607,-1.246582,-0.620928,0.000001,13.113054,0.000002,0.025615,0.484793,698.385483,26.372614,64239,64240,64240,64239.9993,0.026389,1430.000697,-37.841785,339283.1579,12,7108920,5188,0.804978,0.132202,0.074718,0.243915,0,18,0,0.888158,1.333522,35.831339,3.737295,339283.1579,6,1,990,0,1,34,6101,996,0,996,0,6.125502,49.677123,218.773546,13.385653,0,1937186928,38,98085525.85,424722254.8,14.803333,4.099187,0.00001,12.923061,0.000019,0.050485,0.684981,321.840925,17.905017,29200,65535,65535,62531.86847,7861.0201,9.016176,-3.183671,4357.857143,16,46,89,7.244805,0.092593,0,0.102429,0,816,0,18.92,114.561746,43.871455,6.736375,4357.857143,0.023842,1.011848,0.129461,0.157671,0.173487,18.03439,4.197289
0,4495,20,2,1236,0,0,114,1667942,1236,0,1460,1460,1349.467638,364.277449,8.605262,-3.20766,0,64239,49091.5,39154.32468,24001.72427,-1.322901,-0.54923,0.000001,14.424779,0.000002,0.033951,0.575392,582.099554,23.939783,64239,64240,64240,64239.99838,0.040193,613.001621,-24.799226,327047.451,13,6671768,4856,0.785564,0.147345,0.098506,0.279255,0,20,0,1.073826,1.657175,28.550641,3.567806,327047.451,5,2,789,0,1,32,5262,794,0,896,0,6.627204,50.339873,207.729836,13.194815,0,3064,0,115.472973,376.466079,48.26559,6.686781,0.00001,14.125474,0.00002,0.070568,0.853304,249.719607,15.75212,29200,65535,65535,62302.64232,8317.8358,7.546795,-2.970981,3508,17,0,0,5.498946,0.166667,0,0.04777,0,717,0,16.26087,104.499726,40.955413,6.551415,3508,0.041008,9.351015,0.183105,0.721137,1.77668,15.849142,3.990201
1,4496,12,2,2821,0,0,192,4029046,2821,0,1460,1460,1428.233251,200.663522,41.085922,-6.481832,1,399643,48180,55107.55315,68923.42275,15.642683,3.970378,0.000001,9.951827,0.000002,0.010273,0.224731,1464.101391,36.321249,64240,64240,64240,64240,0,-3,0,746119.6296,5,8074572,5642,0.769206,0.468885,0.22446,0.103024,0,6,1,1.468066,1.251625,-0.921351,0.381703,746119.6296,5,0,2218,0,0,18,11077,2223,0,1044,0,4.982906,64.930792,228.924521,14.864154,0,2085,0,281.906977,464.288143,3.503321,1.930951,0.000001,9.95561,0.000032,0.013329,0.25374,1147.061923,32.174409,29200,65535,65535,64476.1498,5032.993293,34.497347,-5.929927,10070,9,0,0,3.846032,0,0,0.230794,0,1089,0,78.392857,280.161094,9.075624,3.327882,10070,0.074148,0.39196,0.173569,0.182417,0.083924,0.043527,0.804682
1,4497,20,0,2670,0,0,164,3802465,2670,0,1460,1460,1424.144195,211.306607,36.06627,-6.076355,1,64239,43800,38970.38473,20819.83088,-1.089851,-0.480012,0.000001,6.220249,0.000002,0.01474,0.182368,683.539495,24.164798,64240,64240,64240,64240,0,-3,0,667099.1228,4,15209860,10600,0.751429,0.126905,0.185218,0.339979,0,7,3,2.550532,1.945426,-1.194569,0.084154,667099.1228,5,0,1967,0,0,21,11297,1972,0,1042,0,5.728702,66.615027,206.076549,13.943275,0,1042,0,239.688889,368.180138,0.557002,1.442589,0.00001,6.220302,0.000015,0.020439,0.21904,441.646378,19.480215,29200,65535,65535,64468.67749,5124.590509,33.827012,-5.855008,7531.333333,8,0,0,3.757143,0,0.05,0.198571,0,1195,0,67,242.046875,14.229753,3.889573,7531.333333,0.075102,3.501892,0.153065,0.327399,0.749263,13.963089,3.988513
0,4498,12,1,4732,0,0,295,6734395,4732,0,1460,1460,1423.160397,216.75157,34.887319,-6.012982,1,64239,55480,49683.826,17053.97502,1.46156,-1.485124,0.000001,9.707968,0.000001,0.006917,0.150519,3668.941558,58.135048,64239,64240,64240,64239.99979,0.014536,4727.000211,-68.767727,464441.0345,8,26937580,18880,0.812963,0.12132,0.150958,0.26286,0,33,1,1.78845,1.838669,47.748583,3.421144,464441.0345,3,1,3526,0,1,36,5109,3529,0,553,0,1.447719,18.32604,376.737415,17.596913,0,760,46,101.961039,170.191828,5.134757,2.320651,0.000009,12.339438,0.000014,0.01303,0.271979,1655.77967,39.643092,29200,65535,65535,65104.19807,2820.159863,119.258275,-10.680069,2554.5,21,0,0,2.438889,0.111111,0,0.075926,0,3478,0,79.204545,518.312234,39.023001,6.404909,2554.5,0.025988,0.669003,0.218987,0.25522,0.167243,-0.029705,0.838338
0,4499,0,0,2861,0,0,180,4126919,2861,0,1460,1460,1442.47431,148.572999,77.887074,-8.827523,0,1519722797,0,402500079.2,669254234.5,-0.867257,1.062911,0.000001,4.226678,0.000002,0.004204,0.080751,2613.927349,50.102,64240,64240,64240,64240,0,-3,0,982599.7619,4,2281604,1579,0.770833,0.097968,0.15485,0.144952,0,6,1,1.470639,1.522571,-0.376022,0.769201,982599.7619,0,0,2343,0,0,7,5345,2343,0,1076,0,2.281263,46.179952,498.382937,22.009908,0,1075,0,168.315789,337.486538,2.547813,1.988158,0.000001,4.175214,0.000016,0.005218,0.088339,2118.990591,45.020059,30016,65535,65535,65346.56295,2124.482417,213.537687,-14.339934,8908.333333,7,3197,1081,3.083333,0.0625,0,0.166667,0,1257,0,233.3,468.122431,0.381359,1.528201,8908.333333,0.121117,0.922918,0.196934,0.346184,0.296052,-0.012902,1.320595
0,4500,9,2,3131,0,0,203,4405998,3131,0,1460,1460,1407.217502,257.459546,23.0491,-4.952892,1,64239,45260,40691.09049,20386.9453,-0.836313,-0.631937,0.000001,9.93262,0.000001,0.014445,0.242326,1012.816816,29.152245,64239,64240,64240,64239.99968,0.017869,3126.00032,-55.928529,445050.303,15,8825693,6261,0.839371,0.308308,0.150933,0.168454,0,28,1,1.828365,2.13953,19.460252,2.383068,445050.303,4,1,1872,0,1,42,6335,1876,0,658,0,3.376866,29.042141,197.761139,12.463174,0,1205,38,94.1,173.586677,18.452538,3.783872,0.00001,10.036589,0.000019,0.029597,0.388404,479.562842,20.67296,29200,65535,65535,64232.55384,4785.971062,35.044114,-5.909976,2754.347826,23,0,0,3.357486,0.083333,0,0.077295,0,1655,0,35.076923,227.909213,46.084827,6.905263,2754.347826,0.047922,2.878904,0.169516,0.30463,0.465926,21.648558,4.496155
0,4501,43,3,2084,0,0,181,2796002,2084,0,1460,1460,1341.651631,381.604234,7.544797,-3.056847,1,396549,48276,47229.80073,56668.41034,27.213169,4.833611,0.000001,9.71193,0.000002,0.030888,0.429086,430.940106,20.278924,64239,64240,64240,64239.99952,0.0219,2079.00048,-45.617984,393803.0986,10,11172436,8141,0.730015,0.204121,0.117822,0.292304,0,26,1,1.378995,1.648361,56.233143,4.476769,393803.0986,10,1,1380,0,1,59,9710,1390,0,936,0,6.985612,49.472263,168.765447,11.641105,0,936,19,82.810606,145.526741,12.913364,3.221709,0.00001,10.698764,0.000033,0.041361,0.470839,379.324786,18.788256,29200,65535,65535,62201.21942,8563.276765,7.155436,-2.928748,3596.296296,14,0,0,8.030164,0.145455,0.030303,0.094228,0,1087,0,16.160494,121.212135,72.234939,8.535942,3596.296296,0.025034,1.553774,0.169992,0.301833,0.346415,4.901079,2.406024
1,4502,17,4,2077,0,0,225,2838406,2077,0,1460,1460,1366.589312,338.76084,10.934051,-3.559268,0,65698,51369,41399.6492,23216.91152,-0.996474,-0.732628,0.000001,14.998429,0.000001,0.017387,0.404348,1122.184114,32.937676,64239,64240,64240,64239.99952,0.021937,2072.000482,-45.541195,481085.7627,10,7685324,5526,0.747456,0.111597,0.160673,0.170155,0,28,0,0.699673,1.222665,207.314771,10.164133,481085.7627,5,1,1736,0,0,45,6627,1741,0,782,0,3.806433,31.964708,297.332791,14.949989,0,1409983520,46,237637637.8,527819226.5,1.136036,1.770886,0.00001,14.82623,0.000013,0.021024,0.43851,932.937135,30.051763,29200,65535,65535,64405.37622,5070.322946,34.090485,-5.856855,3898.235294,14,1495,187,5.979647,0.208333,0,0.044211,0,1496,0,29.017241,195.622745,51.530531,7.274839,3898.235294,0.005007,2.991199,0.118494,0.223875,0.511241,23.865469,4.973379
0,4503,20,0,3696,0,0,214,5288326,3696,0,1460,1460,1430.824134,190.115361,44.934017,-6.750507,1,64239,46720,40932.62441,20455.7435,-0.991428,-0.579883,0.000001,3.999068,0.000001,0.008573,0.088325,1214.231825,30.176983,64240,64240,64240,64240,0,-3,0,637147.7108,1,21153304,14704,0.774206,0.14122,0.111796,0.623809,0,6,3,2.936102,1.818777,-0.938777,-0.115467,637147.7108,5,0,2524,0,0,20,13362,2529,0,1060,0,5.283511,68.738672,216.169988,14.512992,0,1060,0,297.022222,423.004412,-0.534352,1.103133,0.000001,2.528303,0.000016,0.011331,0.077899,457.469357,17.036833,29200,65535,65535,64841.17477,4189.285051,54.5004,-7.371933,7032.631579,8,0,0,3.871032,0.1,0,0.125794,0,1338,0,83.3,274.655075,12.337152,3.573038,7032.631579,0.104904,0.345945,0.162601,0.168443,0.051235,4.556061,1.833462
1,4504,36,3,3233,0,0,290,4450428,3233,0,1460,1460,1376.562945,321.337218,12.793297,-3.802122,0,64239,55322,46019.83513,21058.88323,-0.136624,-1.140351,0.000001,9.709911,0.000003,0.023086,0.335679,599.798012,23.443219,64239,64240,64240,64239.99938,0.024864,1611.500619,-40.168403,419851.6981,6,17786320,12740,0.711942,0.170573,0.112832,0.310024,0,31,1,1.226584,1.714156,62.796625,4.55139,419851.6981,9,1,2317,0,3,63,10282,2329,0,833,0,4.41477,36.719875,213.561691,12.925231,0,1496,0,106.956835,221.348349,17.048353,3.816959,0.000011,11.02095,0.000051,0.028337,0.380166,573.753343,22.931703,0,65535,65535,63745.86861,6841.556068,22.995288,-4.653744,3427.333333,14,749,51,7.119423,0.12,0.053333,0.114724,0,2030,0,27.060241,221.96702,76.882569,8.853917,3427.333333,0.033855,21.392107,0.179052,0.77278,3.039622,36.411717,6.010727
0,4505,2,2,1065,0,0,183,1530184,1065,0,1460,1460,1436.792488,176.370058,58.797005,-7.74163,1,64239,24820,28415.67921,19581.86076,-1.146152,0.386625,0.000001,0.575315,0.000003,0.003987,0.025762,233.199143,12.362492,64239,64240,64240,64239.99812,0.043294,527.501881,-23.010908,850102.2222,23,1530184,1063,0.833333,0.051063,0,0.002059,0,3,0,0.047198,0.238263,53.951867,6.376719,850102.2222,2,2,504,0,0,6,1734,506,0,518,0,3.426877,36.072769,163.168013,12.357478,0,518,0,108.5,172.648849,0.967967,1.517242,0.000001,0.53748,0.000052,0.008841,0.036055,92.865487,7.695267,29200,65535,65535,63987.62846,5983.696072,19.963795,-4.503698,5780,25,0,0,1.666667,0,0,0.166667,0,284,0,41.166667,93.282575,1.752763,1.892534,5780,0.067949,0.420094,0.180483,0.191013,0.112295,0.189815,1.11482
0,4506,20,4,4416,0,0,241,6324536,4416,0,1460,1460,1432.186594,183.997443,48.075582,-6.932477,1,64239,52559,45247.86623,19379.58865,-0.237977,-0.959664,0.000001,6.414138,0.000001,0.01102,0.157242,954.089845,28.612144,64240,64240,64240,64240,0,-3,0,702726.2222,1,25298144,17584,0.780952,0.065846,0.134998,0.481973,0,8,2,2.251841,1.995922,-0.888434,0.475197,702726.2222,5,0,2704,0,0,20,12069,2709,0,1076,0,4.45515,61.461011,267.330077,15.993803,0,1076,0,274.790698,402.78903,-0.05542,1.258774,0.000001,6.700987,0.000013,0.017261,0.210276,701.503785,25.037695,29200,65535,65535,64602.81322,4543.412149,44.510686,-6.662809,8046,9,0,0,3.904762,0.028571,0,0.190476,0,1288,0,92.413793,307.534188,9.286116,3.316072,8046,0.105858,0.891924,0.164032,0.212895,0.17015,10.391483,3.284696
0,4507,28,2,3599,0,0,225,5076761,3599,0,1460,1460,1410.603223,253.131704,25.014987,-5.154396,1,64239,55479,47030.79438,19566.18472,0.080569,-1.132967,0.000001,9.746193,0.000003,0.016694,0.304085,821.488714,28.061973,64240,64240,64240,64240,0,-3,0,449270.885,9,20307044,14284,0.692857,0.093104,0.032391,0.4532,0,27,1,1.697901,1.992726,18.806352,2.356643,449270.885,7,0,2566,0,1,41,7342,2573,0,881,0,2.853478,32.058849,385.630223,17.746348,0,881,38,92.438202,155.078665,9.111867,2.791028,0.00001,9.933419,0.000052,0.022318,0.328442,620.368246,24.030991,29200,65535,65535,64673.5892,4820.370213,39.953941,-6.353837,4078.888889,18,0,0,4.85,0.142857,0.071429,0.092857,0,2493,0,44.946429,330.099521,51.015537,7.281082,4078.888889,0.042915,0.797033,0.19908,0.248902,0.165594,2.27046,1.423915
1,4508,11,0,2194,0,0,147,3070602,2194,0,1460,1460,1399.545123,275.749224,19.39027,-4.578251,1,90648,51100,44740.43917,20982.43104,-0.427242,-0.632826,0.000001,3.280071,0.000004,0.005289,0.073909,1762.225719,40.252761,64240,64240,64240,64240,0,-3,0,479781.5625,9,6152304,4381,0.776667,0.555158,0.087263,0.027141,0,27,1,1.016544,1.48822,84.582717,5.715403,479781.5625,5,0,1620,0,0,31,4802,1625,0,667,0,2.955077,27.877973,253.308847,14.085612,0,668,0,80.485294,137.417087,7.550571,2.607585,0.00001,3.245147,0.000052,0.007399,0.084951,1301.489941,34.509788,29200,65535,65535,64441.48,5095.944771,33.900212,-5.868488,3201.333333,14,0,0,3.883333,0.1,0,0.123333,0,1544,0,38.634146,238.0675,35.993404,6.162545,3201.333333,0.077963,1.08099,0.222564,0.283217,0.240762,3.553627,2.041693
0,4509,2,2,1011,0,0,168,1445525,1011,0,1460,1460,1429.79723,202.016847,43.950057,-6.738634,1,64239,27740,29616.77586,19877.26912,-1.380021,0.194362,0.000001,0.684489,0.000003,0.004376,0.029296,291.237865,14.067797,64239,64240,64240,64239.99802,0.044433,500.501982,-22.416556,760802.6316,28,1445525,1009,0.833333,0,0,0.002099,0,3,0,0.00597,0.133697,497.501994,22.349541,760802.6316,2,2,397,0,0,6,1734,399,0,518,0,4.345865,40.573467,127.671504,10.945553,0,518,0,108.5,172.648849,0.967967,1.517242,0.000001,0.641155,0.000073,0.011673,0.044154,103.382317,8.260735,29200,65535,65535,63504.51128,6663.947286,14.761443,-3.921001,5780,30,0,0,1.666667,0,0,0.166667,0,218,0,32.25,72.803531,1.600636,1.863862,5780,0.082016,0.375986,0.131011,0.17333,0.101656,-0.173036,1.10642
1,4510,11,2,4433,0,0,419,6388458,4433,0,1460,1460,1441.113918,157.048481,72.669232,-8.549505,1,64239,56939,50504.04738,16402.6738,1.250125,-1.43414,0.000001,9.851092,0.000002,0.007328,0.186427,2075.530936,43.953088,64240,64240,64240,64240,0,-3,0,967948.1818,4,12776916,8846,0.762857,0.498703,0.270174,0.025919,0,4,1,1.037224,0.947613,-0.975052,0.376254,967948.1818,5,0,3861,0,0,16,9207,3866,0,1079,0,2.381531,44.584575,515.236931,22.125316,0,3225,0,291.282051,591.443733,12.94285,3.352109,0.000001,9.855419,0.000034,0.008565,0.199732,1807.825962,41.008817,29200,65535,65535,64971.47569,3848.247529,61.927474,-7.846271,11508.75,10,0,0,3.814286,0,0,0.237143,0,2230,0,147.692308,516.305423,9.517855,3.33861,11508.75,0.051975,0.397921,0.153065,0.158593,0.082243,2.046729,1.361027
1,4511,2,2,995,0,0,195,1426541,995,0,1460,1460,1433.709548,187.866533,51.309258,-7.251614,1,64239,22630,24738.86026,16357.77878,-1.054387,0.336037,0.000001,0.58551,0.000003,0.004429,0.027475,206.90426,11.619017,64239,64240,64240,64239.99799,0.044789,492.502014,-22.237401,750811.0526,24,1426541,993,0.833333,0,0,0.002106,0,3,0,0.006067,0.134772,489.502026,22.169845,750811.0526,2,2,395,0,0,6,1734,397,0,518,0,4.367758,40.674363,127.008031,10.917424,0,518,0,108.5,172.648849,0.967967,1.517242,0.000001,0.549075,0.000064,0.011708,0.041674,70.193426,6.667915,29200,65535,65535,63422.51889,6663.776998,14.659095,-3.905777,5780,26,0,0,1.666667,0,0,0.166667,0,197,0,32.083333,71.764033,1.214147,1.791491,5780,0.100851,0.413179,0.246525,0.255664,0.129023,-1.814139,0.049688
0,4512,8,0,738,0,0,39,1043310,738,0,1460,1460,1413.699187,243.596247,27.032546,-5.340429,1,249656,55480,73939.81731,66434.46366,0.838413,1.373546,0.000001,15.868792,0.000004,0.080999,0.883454,221.618994,14.272149,64240,64240,64240,64240,0,-3,0,474231.8182,31,2716611,1898,0.5,0.181989,0.355206,0.167982,0,4,1,1.145349,1.338965,-0.112468,1.085054,474231.8182,3,0,391,0,0,7,1082,394,0,226,0,2.746193,21.288484,72.656959,8.315343,0,227,0,54.307692,86.143337,-0.332032,1.154698,0.000012,16.051837,0.000053,0.154515,1.212186,114.819046,10.266845,29200,65535,65535,62606.533,7977.766295,8.383085,-3.104858,1545.714286,32,0,0,1.5,0.25,0.083333,0.166667,0,215,0.5,38.4,76.622712,0.615083,1.578473,1545.714286,0.386,0.416994,0.396132,0.398815,0.01162,-1.105839,0.576231
