started,video,serverSynFlags,serverFinFlags,serverAckFlags,serverUrgFlags,serverRstFlags,serverPshFlags,serverByteCount,serverPacketCount,serverMinBytesPerPacket,serverMaxBytesPerPacket,serverMedBytesPerPacket,serverAvgBytesPerPacket,serverStdBytesPerPacket,serverKurBytesPerPacket,serverSkeBytesPerPacket,serverMinBytesInFlight,serverMaxBytesInFlight,serverMedBytesInFlight,serverAvgBytesInFlight,serverStdBytesInFlight,serverKurBytesInFlight,serverSkeBytesInFlight,serverMinInterArrivalTime,serverMaxInterArrivalTime,serverMedInterArrivalTime,serverAvgInterArrivalTime,serverStdInterArrivalTime,serverKurInterArrivalTime,serverSkeInterArrivalTime,serverMinRwnd,serverMaxRwnd,serverMedRwnd,serverAvgRwnd,serverStdRwnd,serverKurRwnd,serverSkeRwnd,serverThroughput,serverIdleTime,serverOutOfOrderBytes,serverOutOfOrderPackets,serverZeroRetransmit,serverOneRetransmit,serverTwoRetransmit,serverXRetransmit,serverMinRetransmit,serverMaxRetransmit,serverMedRetransmit,serverAvgRetransmit,serverStdRetransmit,serverKurRetransmit,serverSkeRetransmit,serverGoodput,userSynFlags,userFinFlags,userAckFlags,userUrgFlags,userRstFlags,userPshFlags,userByteCount,userPacketCount,userMinBytesPerPacket,userMaxBytesPerPacket,userMedBytesPerPacket,userAvgBytesPerPacket,userStdBytesPerPacket,userKurBytesPerPacket,userSkeBytesPerPacket,userMinBytesInFlight,userMaxBytesInFlight,userMedBytesInFlight,userAvgBytesInFlight,userStdBytesInFlight,userKurBytesInFlight,userSkeBytesInFlight,userMinInterArrivalTime,userMaxInterArrivalTime,userMedInterArrivalTime,userAvgInterArrivalTime,userStdInterArrivalTime,userKurInterArrivalTime,userSkeInterArrivalTime,userMinRwnd,userMaxRwnd,userMedRwnd,userAvgRwnd,userStdRwnd,userKurRwnd,userSkeRwnd,userThroughput,userIdleTime,userOutOfOrderBytes,userOutOfOrderPackets,userZeroRetransmit,userOneRetransmit,userTwoRetransmit,userXRetransmit,userMinRetransmit,userMaxRetransmit,userMedRetransmit,userAvgRetransmit,userStdRetransmit,userKurRetransmit,userSkeRetransmit,userGoodput,userMinRTT,userMaxRTT,userMedRTT,userAvgRTT,userStdRTT,userKurRTT,userSkeRTT
1,1,8,0,4758,0,0,619,6597425,4758,0,1460,1460,1386.596259,299.43399,14.86979,-4.04525,1,64239,26280,29143.96417,19997.64734,-1.127057,0.344745,0.000001,3.746605,0.000002,0.003531,0.083256,1350.493406,35.408417,64240,64240,64240,64240,0,-3,0,2356223.214,8,6597425,4750,0.877399,0.041733,0,0.023738,0,66,0,0.023006,1.00081,4062.595698,62.145436,2356223.214,8,0,1326,0,1,113,24799,1334,0,1123,0,18.589955,106.255571,82.484261,8.677913,0,1539,46,127.081197,258.023615,10.090842,3.156039,0.000004,3.745822,0.000026,0.012702,0.157134,374.363663,18.675689,21900,65535,65535,62934.11919,7730.563434,9.866392,-3.327453,9919.6,9,0,0,7.01919,0,0,0.122601,0,795,0,9.261538,74.952247,92.419084,9.452224,9919.6,0.034809,3.79014,0.226021,0.542573,0.743871,5.210835,2.347125
1,2,10,1,2576,0,0,409,3468327,2576,0,1460,1460,1346.400233,367.753461,8.003201,-3.110506,1,64239,24820,28507.80248,21005.57332,-1.269926,0.320039,0.000001,10.160935,0.000001,0.008258,0.218426,1835.930754,40.858671,64239,64240,64240,64239.99922,0.027853,1283.000777,-35.846907,2040192.353,9,3468327,2566,0.859776,0.030952,0.027381,0.030961,0,59,0,0.038291,1.219115,2204.305529,45.917401,2040192.353,10,1,1004,0,2,104,23942,1014,0,1122,0,23.61144,115.229763,62.050954,7.427305,0,1701,38,123.730594,254.969665,12.147344,3.329478,0.000001,10.648825,0.000025,0.042283,0.585555,294.935318,16.936089,26280,65535,65535,61900.52466,9517.783988,5.230458,-2.60807,12601.05263,9,0,0,8.59776,0,0.02,0.120224,0,528,0,6.984252,52.788537,77.606492,8.694409,12601.05263,0.053883,2.684116,0.172019,0.362557,0.491304,6.361177,2.527842
1,3,8,0,3092,0,0,420,4182787,3092,0,1460,1460,1352.777167,353.259871,8.64175,-3.19497,1,64239,24820,27927.48166,20089.60997,-1.190483,0.343145,0.000001,6.491557,0.000002,0.005687,0.138074,1665.082147,38.420026,64240,64240,64240,64240,0,-3,0,1673114.8,9,4182787,3084,0.881243,0.041667,0,0.024888,0,65,0,0.034114,1.226044,2636.318486,50.155322,1673114.8,8,0,869,0,2,110,23758,877,0,1122,0,27.09008,125.335226,55.884915,7.144999,0,1651,46,123.592105,253.077437,12.18037,3.397258,0.000002,10.268741,0.000028,0.032054,0.433654,414.071964,19.471408,29200,65535,65535,61950.86089,9082.541664,5.284274,-2.591658,10329.56522,9,0,0,7.049941,0,0,0.118757,0,473,0,5.851563,44.881109,90.961338,9.358602,10329.56522,0.030041,2.856016,0.156879,0.255767,0.391423,26.071921,4.854935
1,4,8,0,2828,0,0,439,3877673,2828,0,1460,1460,1371.171499,327.19424,11.482635,-3.613683,1,64239,24820,27629.64451,19194.25772,-1.103062,0.322614,0.000001,6.462107,0.000001,0.005916,0.134789,1886.456726,40.914849,64240,64240,64240,64240,0,-3,0,2040880.526,9,3877673,2820,0.848822,0.036007,0.063032,0.004549,0,51,0,0.028364,0.996318,2490.469938,49.013432,2040880.526,8,0,877,0,2,82,20895,885,0,1121,0,23.610169,119.735464,60.27853,7.403137,0,1540,46,144.127907,275.807052,8.028804,2.835787,0.000001,10.716711,0.000025,0.031391,0.433969,471.676216,20.902283,29200,65535,65535,62440.1887,8754.50482,7.498265,-3.004977,9497.727273,9,0,0,6.790572,0,0.05,0.101178,0,406,0,7.85,47.782502,50.677741,6.989066,9497.727273,0.046968,3.43895,0.18239,0.339373,0.551343,19.720126,4.336917
1,5,7,0,4760,0,0,720,6638497,4760,0,1460,1460,1394.642227,278.814653,17.40734,-4.325356,1,64239,33580,33479.69691,20729.21494,-1.393858,-0.001312,0.000001,3.480823,0.000002,0.002802,0.073522,1580.061053,38.416291,64240,64240,64240,64240,0,-3,0,2886303.043,9,6638497,4753,0.871389,0.047619,0,0.010014,0,66,0,0.020146,0.985983,4296.763582,64.511214,2886303.043,7,0,1454,0,1,101,23189,1461,0,1143,0,15.872005,99.264658,97.400028,9.41131,0,1713,46,130.760766,269.190316,11.090815,3.258904,0.000001,3.480234,0.000021,0.009193,0.132661,480.670692,21.216597,21900,65535,65535,63555.72895,6918.723342,14.515585,-3.929711,10082.17391,9,0,0,6.099721,0,0,0.128611,0,794,0,11.594828,80.165882,76.684578,8.494132,10082.17391,0.054836,16.416788,0.226021,0.807449,2.363587,35.202825,5.908839
1,6,8,0,4173,0,0,547,5774828,4173,0,1460,1460,1383.85526,306.705606,14.260868,-3.977665,1,89060,29200,31599.7587,20226.21906,-1.266644,0.154185,0.000001,3.54649,0.000001,0.003697,0.091244,1045.366156,31.604731,64240,64240,64240,64240,0,-3,0,3039383.158,9,5774828,4165,0.871374,0.03869,0,0.019757,0,60,0,0.023045,0.96847,3606.783432,58.684317,3039383.158,8,0,1271,0,1,102,23776,1279,0,1123,0,18.589523,107.134857,77.998377,8.447494,0,1825,38,128.018868,271.823367,11.800873,3.302674,0.000001,3.51034,0.000023,0.012149,0.164218,313.897585,17.366277,17520,65535,65535,62958.76466,7911.218322,9.628671,-3.290521,11321.90476,9,0,0,6.970996,0,0,0.128626,0,788,0,9.747899,75.561675,92.471145,9.464467,11321.90476,0.049114,1.807928,0.150919,0.234565,0.254923,15.6956,3.571648
1,7,10,0,4595,0,0,672,6341766,4595,0,1460,1460,1380.14494,312.645504,13.320658,-3.858027,1,72999,33580,33446.66798,19958.50812,-1.259217,-0.043226,0.000001,4.983465,0.000001,0.003695,0.100986,1674.651554,39.199203,64240,64240,64240,64240,0,-3,0,2882620.909,9,6341766,4585,0.863061,0.028571,0.033175,0.015828,0,72,0,0.025212,1.104547,4022.450067,62.108576,2882620.909,10,0,1469,0,2,123,27285,1479,0,1123,0,18.448276,102.098342,81.270044,8.48385,0,1123,46,123.816406,230.442936,9.412206,2.99974,0.000001,10.819223,0.000024,0.018997,0.333437,789.695022,26.490208,29200,65535,65535,62972.40027,7973.533484,9.111352,-3.241443,10914,8,0,0,8.630606,0,0,0.136939,0,973,0,9.2,83.676438,119.164793,10.776397,10914,0.002861,37.720919,0.230074,0.829799,3.637835,95.843735,9.749083
1,8,10,0,5007,0,0,678,6991203,5007,0,1460,1460,1396.2858,281.643339,18.08044,-4.42359,1,67159,34796,33868.5254,20337.59067,-1.355461,-0.067673,0.000001,3.728896,0.000001,0.003532,0.091526,1311.013281,35.352615,64240,64240,64240,64240,0,-3,0,2913001.25,8,6991203,4997,0.864648,0.035634,0.030952,0.017119,0,62,0,0.025814,0.915028,4310.996551,64.037469,2913001.25,10,0,1476,0,2,110,27895,1486,0,1123,0,18.771871,108.212541,77.383234,8.400317,0,1731,19,136.034783,275.678402,9.645531,3.053988,0.000002,11.286142,0.000025,0.027224,0.443884,546.115566,22.546554,29200,65535,65535,62831.14065,7956.823345,8.829406,-3.168315,11158,8,0,0,8.646484,0,0,0.135352,0,513,0,10.257576,65.051218,42.268128,6.582557,11158,0.037909,2.48909,0.148058,0.287176,0.369328,12.547111,3.187841
1,9,10,0,4264,0,0,512,5876606,4264,0,1460,1460,1378.190901,313.100443,13.043959,-3.813867,1,64239,26280,29119.67232,19718.68533,-1.158581,0.311411,0.000001,5.245698,0.000002,0.004007,0.108345,1635.651417,38.772911,64240,64240,64240,64240,0,-3,0,2448585.833,8,5876606,4254,0.874178,0.05,0,0.027196,0,62,0,0.02574,1.001832,3525.389636,57.595958,2448585.833,10,0,1080,0,3,117,26442,1090,0,1123,0,24.258716,119.678932,61.383744,7.470791,0,1123,38,117.95082,239.178833,9.588576,3.107724,0.000002,10.952187,0.00003,0.045423,0.597765,276.617561,16.271196,29200,65535,65535,61947.14679,9132.395506,5.334744,-2.618916,11496.52174,9,0,0,8.741783,0,0,0.125822,0,464,0,6.785714,47.093188,69.340197,8.144337,11496.52174,0.036001,1.937151,0.127077,0.196962,0.253068,22.305566,4.336909
0,10,12,0,2968,0,0,549,3961458,2968,0,1460,1460,1334.723046,383.596081,6.831374,-2.920197,1,67159,29200,30692.79076,20196.50048,-1.299797,0.12723,0.000001,5.499525,0.000001,0.006001,0.12693,1307.346523,33.778768,64240,64240,64240,64240,0,-3,0,1467206.667,8,3961458,2956,0.872932,0.053571,0,0.025924,0,59,0,0.042867,1.211443,2001.544761,42.66683,1467206.667,12,0,1502,0,4,135,27071,1514,0,1122,0,17.880449,95.197047,92.164421,8.907539,0,1708,46,116.284698,230.124438,15.425313,3.637407,0.000001,11.450747,0.000029,0.041281,0.595027,313.210342,17.428076,29200,65535,65535,62580.29062,8572.200502,7.149548,-2.942406,9668.214286,8,0,0,10.475184,0,0,0.127068,0,897,0,8.288344,72.709163,134.48169,11.392189,9668.214286,0.035048,2.411127,0.170946,0.292176,0.413904,11.498876,3.377921
1,11,10,0,3188,0,0,446,4352955,3188,0,1460,1460,1365.418758,334.820694,10.602476,-3.487921,1,64239,29200,30476.8867,19820.38854,-1.268225,0.164721,0.000001,3.597357,0.000002,0.005138,0.113151,794.686728,27.715901,64240,64240,64240,64240,0,-3,0,2176477.5,9,4352955,3178,0.860433,0.034305,0.028571,0.01905,0,60,0,0.037423,1.114747,2723.19217,50.958006,2176477.5,10,0,1029,0,2,106,24327,1039,0,1121,0,23.413859,116.562152,64.373695,7.622872,0,1695,38,131.036036,261.957614,10.890777,3.181205,0.000002,10.666889,0.000029,0.036603,0.505827,370.788781,18.556736,29200,65535,65535,61969.3744,9108.052588,5.649785,-2.682015,10576.95652,8,0,0,8.604329,0,0,0.139567,0,391,0,7.117188,47.583089,54.936725,7.4556,10576.95652,0.035048,2.997875,0.159502,0.337863,0.516794,12.423496,3.388843
1,12,9,0,5359,0,0,639,7481391,5359,0,1460,1460,1396.042359,276.908994,17.853561,-4.38052,1,64239,32120,32788.21257,19822.36212,-1.267608,0.02916,0.000001,5.651907,0.000001,0.003785,0.111297,1741.852345,40.167127,64240,64240,64240,64240,0,-3,0,2877458.077,8,7481391,5350,0.873216,0.060263,0,0.019315,0,60,0,0.019985,0.858787,4532.199903,65.491399,2877458.077,9,0,1486,0,3,108,25499,1495,0,1123,0,17.056187,102.212341,87.8085,8.92742,0,1709,0,123.768889,265.129469,11.424458,3.3138,0.000002,10.371108,0.000023,0.034472,0.506768,348.749799,18.188933,29200,65535,65535,63126.73913,7578.80989,10.3503,-3.402016,11590.45455,9,0,0,7.858942,0,0,0.126784,0,814,0,10.589147,79.509408,82.064151,8.8838,11590.45455,0.017166,2.403021,0.182867,0.33714,0.422263,7.440076,2.648208
1,13,8,0,4041,0,0,535,5578706,4041,0,1460,1460,1380.526107,310.450332,13.727462,-3.90526,1,64239,23562,26701.31132,18209.54377,-0.925718,0.407071,0.000001,3.231446,0.000001,0.003809,0.09164,952.820233,30.417961,64240,64240,64240,64240,0,-3,0,2535775.455,8,5578706,4033,0.867582,0.041667,0,0.023709,0,55,0,0.022779,0.908347,3398.503424,56.7098,2535775.455,8,0,1102,0,0,98,23208,1110,0,1123,0,20.908108,114.382079,67.764383,7.896148,0,1795,40,134.004902,276.894375,10.524265,3.138831,0.000001,3.230909,0.000025,0.014014,0.174404,257.556958,15.850069,17520,65535,65535,62647.27297,8380.32607,8.352136,-3.115026,11051.42857,8,0,0,6.940659,0,0,0.132418,0,560,0,8.736842,59.810381,65.965708,7.999999,11051.42857,0.001907,2.161026,0.162005,0.247489,0.295359,18.971811,3.838387
1,14,10,0,5106,0,0,641,7136375,5106,0,1460,1460,1397.644928,277.470257,18.561083,-4.467839,1,67159,30660,32145.9143,20866.76458,-1.401215,0.079721,0.000001,4.345406,0.000002,0.002579,0.076995,2394.727085,46.887053,64240,64240,64240,64240,0,-3,0,3398273.81,8,7136375,5096,0.849731,0.031634,0.039286,0.016959,0,62,0,0.0212,0.899306,4511.888329,65.819385,3398273.81,10,0,1407,0,0,107,26791,1417,0,1123,0,18.906845,108.015916,75.006712,8.246791,0,1705,38,136.116071,273.758521,9.335565,2.992106,0.000001,4.345003,0.000025,0.009488,0.146296,658.380292,24.606336,0,65535,65535,62838.01411,8387.197013,12.195626,-3.509831,13395.5,9,0,0,8.497314,0,0.02,0.130269,0,582,0,10.15748,65.538283,52.716118,7.155704,13395.5,0.042915,41.640043,0.15521,0.717154,4.107559,94.546187,9.789181
1,15,10,0,2298,0,0,360,2989374,2298,0,1460,1460,1300.859008,423.883332,4.314536,-2.458552,1,64239,19159,25639.02099,19914.10895,-0.980887,0.567442,0.000001,5.608664,0.000002,0.008004,0.165982,858.903093,28.481608,64240,64240,64240,64240,0,-3,0,1299727.826,9,2989374,2288,0.875159,0.047619,0,0.029795,0,70,0,0.052198,1.542744,1933.423947,42.961783,1299727.826,10,0,931,0,3,123,29171,941,0,2142,0,31,146.496477,75.354002,7.83623,0,2142,38,123.206226,267.952128,17.043381,3.75142,0.000001,11.251952,0.000035,0.054806,0.667599,228.426352,14.787865,29200,65535,65535,61528.27099,9746.395563,4.132252,-2.390464,12683.04348,9,0,0,8.751587,0,0,0.124841,0,390,0,5.445205,40.701054,70.894126,8.431487,12683.04348,0.034094,2.506971,0.159502,0.280526,0.400345,16.46576,3.914905
1,16,13,0,3022,0,0,642,4001834,3022,0,1460,1460,1324.23362,394.89351,5.943354,-2.76124,1,64239,23360,27974.02376,20462.87739,-1.306371,0.308593,0.000001,8.185423,0.000002,0.008678,0.191368,1283.394079,33.728065,64240,64240,64240,64240,0,-3,0,1539166.923,8,4001834,3009,0.860443,0.03663,0.022229,0.021931,0,61,0,0.045675,1.251984,1972.905065,42.142125,1539166.923,13,0,1580,0,1,146,30333,1593,0,1122,0,19.041431,98.782492,80.88896,8.366257,0,1695,46,120.944079,232.247345,13.559429,3.411607,0.000001,8.18534,0.000027,0.016662,0.263815,672.263036,24.423034,29200,65535,65535,62396.46265,8817.250531,6.276428,-2.790582,12638.75,8,0,0,11.185764,0,0,0.139557,0,951,0,8.208092,74.863286,143.055384,11.754748,12638.75,0.038862,2.111912,0.184059,0.329701,0.411107,6.60149,2.595361
1,17,10,0,2821,0,0,579,3759951,2821,0,1460,1460,1332.843318,384.879761,6.644559,-2.886958,1,64239,29200,30710.07167,20863.24989,-1.325432,0.144247,0.000001,5.014224,0.000002,0.007682,0.141346,749.845072,25.774899,64240,64240,64240,64240,0,-3,0,1566646.25,9,3759951,2811,0.855949,0.033333,0.027536,0.016106,0,70,0,0.044815,1.425635,2159.465331,44.955926,1566646.25,10,0,1290,0,0,131,28342,1300,0,1121,0,21.801538,107.074872,68.032122,7.701284,0,1665,38,117.047794,236.476839,13.412352,3.44363,0.000001,5.013759,0.000022,0.016831,0.20827,341.805935,17.418936,29200,65535,65535,62634.01923,8461.628,8.047485,-3.085375,10900.76923,8,0,0,8.55949,0,0.02,0.124051,0,603,0,7.609272,56.672169,86.017186,9.092852,10900.76923,0.035048,3.084898,0.155926,0.27566,0.412764,25.063953,4.721659
1,18,6,0,4810,0,0,500,6813424,4810,0,1460,1460,1416.512266,231.278067,28.940551,-5.480051,0,64239,32120,32954.64949,19879.18591,-1.290842,0.041238,0.000001,5.29406,0.000001,0.005228,0.14167,1029.989486,31.60298,64240,64240,64240,64240,0,-3,0,3586012.632,13,6813332,4800,0.916613,0.017857,0,0.016145,0,27,0,0.012845,0.466664,2491.92506,46.986396,3586012.632,6,0,961,0,0,69,20247,967,0,1123,0,20.937952,121.414033,64.110145,7.786238,0,3425923527,46,71257251.77,485930816.5,43.673679,6.757693,0.000002,5.294013,0.000024,0.026221,0.316123,201.831109,14.040687,20440,65535,65535,62724.57601,8229.596324,8.244775,-3.08587,10123.5,13,0,2,7.3329,0,0,0.083387,0,687,0,10.650602,75.881079,73.074085,8.554934,10123.5,0.056028,2.78306,0.173807,0.434164,0.636159,4.993996,2.455586
1,19,7,0,3196,0,0,345,4483685,3196,0,1460,1460,1402.905194,268.777397,20.644854,-4.704598,1,64239,29200,30125.86496,19093.18025,-1.148536,0.199887,0.000001,5.956113,0.000001,0.005469,0.139616,1241.088348,33.424287,64240,64240,64240,64240,0,-3,0,3448988.462,9,4483685,3189,0.864448,0.044218,0,0.021004,0,19,0,0.017187,0.466944,1127.831232,32.16934,3448988.462,7,0,829,0,0,61,18756,836,0,1123,0,22.435407,125.114233,58.298611,7.412537,0,1123,38,153.341085,288.797654,5.2498,2.479943,0.000002,5.956028,0.000027,0.021181,0.273188,319.503697,16.987466,24820,65535,65535,62174.36005,8939.001487,5.926464,-2.717853,14427.69231,9,0,0,6.051136,0,0,0.135552,0,658,0,10.146667,75.587776,68.952563,8.394465,14427.69231,0.038862,0.97084,0.152111,0.221529,0.208857,4.828355,2.316547
1,20,10,0,4825,0,0,761,6607684,4825,0,1460,1460,1369.468187,328.246494,11.320561,-3.583776,1,116799,24820,28484.76313,20203.69387,-0.542933,0.494696,0.000001,4.671534,0.000002,0.004431,0.116746,1255.30733,34.768082,64240,64240,64240,64240,0,-3,0,2872906.087,9,6607684,4815,0.868706,0.045238,0,0.018279,0,75,0,0.028127,1.161779,3721.114664,58.934754,2872906.087,10,0,1522,0,1,141,31700,1532,0,1123,0,20.691906,106.610442,68.654908,7.777579,0,1715,46,122.566553,243.343168,12.305207,3.298225,0.000001,4.633166,0.000037,0.014103,0.206697,392.777198,19.486718,29200,65535,65535,63062.26044,7784.986354,10.146855,-3.392999,12680,8,0,0,8.687056,0,0,0.131294,0,901,0,8.45679,73.395773,132.528851,11.291647,12680,0.030041,6.812096,0.1719,0.292285,0.633541,84.356432,8.655131
1,21,9,0,5195,0,0,625,7188126,5195,0,1460,1460,1383.662368,303.113742,14.490153,-3.993747,1,64239,26280,29039.6561,19742.3942,-1.158145,0.295951,0.000001,4.454205,0.000001,0.003789,0.098082,1420.512523,36.327728,64240,64240,64240,64240,0,-3,0,3267330,9,7188126,5186,0.887941,0.034392,0,0.02008,0,70,0,0.026274,1.073136,3638.068958,57.872753,3267330,9,0,1399,0,1,142,30977,1408,0,1123,0,22.00071,111.632524,66.585817,7.723804,0,1681,46,123.238908,245.571447,12.007732,3.313499,0.000001,4.455549,0.000025,0.014107,0.187761,381.247893,18.850048,29200,65535,65535,63067.9581,7792.224568,9.818142,-3.344203,13468.26087,9,0,0,7.991465,0,0,0.112059,0,552,0,7.745342,54.621257,71.333715,8.261483,13468.26087,0.030041,2.130032,0.20051,0.339875,0.405345,6.246736,2.567591
1,22,10,0,4098,0,0,572,5563924,4098,0,1460,1460,1357.716935,346.285679,9.446705,-3.31731,1,64239,27740,30014.05696,20064.43965,-1.27851,0.181818,0.000001,3.370931,0.000002,0.004693,0.093014,871.982377,28.305674,64240,64240,64240,64240,0,-3,0,2318301.667,9,5563924,4088,0.878631,0.05,0,0.017413,0,73,0,0.033283,1.235262,3093.432832,53.61907,2318301.667,10,0,1324,0,2,142,32287,1334,0,2142,0,24.203148,124.898207,100.922011,8.917545,0,2142,46,135.173469,271.531185,16.368194,3.630981,0.000001,10.619649,0.000025,0.030509,0.44013,493.734406,21.378963,29200,65535,65535,62545.95802,8437.317251,7.593672,-3.0067,11958.14815,8,0,0,8.786313,0,0,0.121369,0,457,0,7.134146,47.956348,59.345104,7.593913,11958.14815,0.032902,2.814054,0.189066,0.341766,0.486435,10.107656,3.149248
1,23,11,0,2913,0,0,426,3871860,2913,0,1460,1460,1329.165808,389.01538,6.334344,-2.82898,1,94899,23360,26671.2986,19746.23938,-0.822151,0.486941,0.000001,4.883685,0.000002,0.006062,0.122516,1036.946882,30.332129,64240,64240,64240,64240,0,-3,0,1683417.391,8,3871860,2902,0.861694,0.045455,0.001748,0.028724,0,72,0,0.045585,1.448966,2199.520682,45.354689,1683417.391,11,0,977,0,2,137,31524,988,0,2142,0,31.906883,141.120786,78.017439,7.781133,0,2142,46,129.475524,269.173374,17.708543,3.781058,0.000001,10.447563,0.000031,0.039373,0.512458,343.06719,17.899629,29200,65535,65535,61617.46458,9636.888503,4.434258,-2.450519,13135,8,0,0,9.478629,0,0,0.138306,0,437,0,5.136646,39.293212,94.848558,9.509183,13135,0.03314,7.004023,0.200033,0.546067,1.031037,20.185596,4.226274
0,24,12,1,2172,0,0,351,2961907,2172,0,1460,1460,1363.677256,348.157894,10.235384,-3.466108,1,64239,35040,34246.7511,21372.90967,-1.460473,-0.108573,0.000001,10.092187,0.000002,0.014737,0.300771,751.568871,26.136202,64239,64240,64240,64239.99908,0.030331,1081.000922,-32.908979,1974604.667,9,2961907,2160,0.860483,0.039683,0.021183,0.032381,0,21,0,0.033793,0.614981,729.87904,24.942213,1974604.667,12,1,938,0,3,82,21693,950,0,1102,0,22.834737,115.891787,60.112875,7.351351,0,1102,38,132.717514,244.946297,7.778883,2.795172,0.000001,10.399474,0.000021,0.066757,0.733227,162.247878,12.540275,29200,65535,65535,60912.02842,10510.32995,2.977101,-2.157779,13558.125,9,0,0,10.325794,0,0.016667,0.122851,0,638,0,7.636364,61.182102,99.467164,9.96378,13558.125,0.034094,2.822161,0.163078,0.286618,0.390802,22.556238,4.220448
0,25,9,0,5883,0,0,723,8145999,5883,0,1460,1460,1384.667517,295.538317,14.505386,-3.980008,1,81759,27740,30280.18316,20493.4599,-1.305663,0.182717,0.000001,5.152196,0.000002,0.003976,0.10209,1576.801406,37.605829,64240,64240,64240,64240,0,-3,0,3017036.667,8,8145999,5874,0.875591,0.051148,0,0.009721,0,72,0,0.028676,1.033221,4186.35732,62.185318,3017036.667,9,0,1594,0,3,136,31276,1603,0,1123,0,19.510917,107.60823,75.063498,8.244503,0,1706,46,135.231317,264.118624,9.493208,3.005834,0.000001,10.475752,0.000028,0.027636,0.413503,497.889576,21.331049,29200,65535,65535,63349.95945,7242.710568,12.191885,-3.657949,10784.82759,8,0,0,7.880322,0,0,0.124409,0,1012,0,9.210191,83.512693,130.079502,11.237656,10784.82759,0.045061,2.083063,0.179052,0.298849,0.315929,9.694345,2.817455
1,26,12,0,4589,0,0,519,6286560,4589,0,1460,1460,1369.919372,331.637025,11.245882,-3.588888,1,106578,26280,28208.12698,19043.54105,-0.593222,0.425348,0.000001,4.610553,0.000001,0.004624,0.111769,1210.59963,33.504462,64240,64240,64240,64240,0,-3,0,2619400,8,6286560,4577,0.854364,0.035053,0.033087,0.015173,0,65,0,0.028002,1.051273,3310.179647,55.233967,2619400,12,0,1157,0,1,137,30221,1169,0,1123,0,25.85201,118.778814,56.31489,7.085336,0,1833,46,122.031469,245.045869,14.325898,3.514383,0.000001,4.610548,0.00003,0.018436,0.221573,303.475518,16.81095,29200,65535,65535,61782.16082,9454.573465,4.948872,-2.549179,12592.08333,8,0,0,10.252365,0,0.016667,0.12897,0,590,0,6.216049,49.635178,117.127003,10.53389,12592.08333,0.039816,2.429008,0.166655,0.304899,0.390261,11.649553,3.218804
1,27,10,0,4775,0,0,623,6544587,4775,0,1460,1460,1370.594136,325.162455,11.479687,-3.606518,1,83220,21900,26950.70357,20039.67885,-1.051585,0.465059,0.000001,5.712292,0.000001,0.006372,0.138099,1065.634474,30.891925,64240,64240,64240,64240,0,-3,0,2111157.097,8,6544587,4765,0.852341,0.047619,0.051961,0.003556,0,69,0,0.025338,1.081499,3595.006774,57.975506,2111157.097,10,0,1352,0,2,128,29997,1362,0,1123,0,22.024229,109.774633,65.642188,7.57925,0,1534,46,129.304511,246.683965,9.946446,3.041977,0.000002,10.540647,0.000028,0.030373,0.385523,466.357502,19.907486,0,65535,65535,62782.69971,8545.444878,10.145979,-3.324183,8822.647059,7,0,0,8.523407,0,0.04,0.107659,0,724,0,8.08,66.23841,94.18649,9.541634,8822.647059,0.002861,2.217054,0.161886,0.249614,0.33088,18.601451,3.998061
1,28,12,0,5225,0,0,596,7191117,5225,0,1460,1460,1376.290335,318.382764,12.612263,-3.762201,1,67159,27740,30031.99036,19744.18423,-1.231269,0.179323,0.000001,3.470165,0.000001,0.00384,0.091266,1118.09623,32.492094,64240,64240,64240,64240,0,-3,0,2996298.75,8,7191117,5213,0.860202,0.040443,0.02381,0.015262,0,71,0,0.027532,1.072233,3822.950613,59.486487,2996298.75,12,0,1363,0,2,145,32792,1375,0,1123,0,23.848727,114.590568,61.168033,7.363505,0,1686,40,122.963576,245.541937,11.760401,3.267447,0.000001,3.469791,0.000029,0.014811,0.178013,289.058232,16.557782,29200,65535,65535,62374.39636,8659.147136,6.972561,-2.908687,13116.8,8,0,0,10.322429,0,0,0.139798,0,576,0,7.040936,55.269394,83.714231,9.108614,13116.8,0.025034,3.118992,0.149012,0.303807,0.456351,14.216493,3.5368
1,29,9,0,4728,0,0,610,6497160,4728,0,1460,1460,1374.187817,321.152233,12.009524,-3.683467,1,64239,26280,29060.03323,19843.31565,-1.1692,0.313023,0.000001,4.987078,0.000001,0.004743,0.115968,1379.30188,35.379769,64240,64240,64240,64240,0,-3,0,2707150,8,6497160,4719,0.873662,0.056164,0,0.018177,0,68,0,0.029168,1.082783,3423.817558,56.245955,2707150,9,0,1342,0,2,131,28832,1351,0,1123,0,21.341229,109.395607,72.367647,8.028059,0,1532,46,126.634686,246.849797,10.601801,3.17447,0.000003,10.613688,0.000028,0.032451,0.459758,420.474608,19.66829,29200,65535,65535,62938.17913,7922.19583,9.101579,-3.228813,12013.33333,8,0,0,7.862955,0,0,0.126338,0,811,0,7.94702,68.890429,120.264766,10.775039,12013.33333,0.013113,3.467083,0.211,0.44482,0.635724,7.895165,2.789176
